experiment,strategy,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24213,0.0269,0.0,False,0,7,0,13,13282,1
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24443,0.1935,0.0,False,0,32,0,245,10584,1
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24539,0.0343,0.0,False,0,22,0,32,4873,1
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24562,0.1666,0.0,False,0,19,0,168,17678,1
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,sympy__sympy-24661,0.1683,0.0,False,0,57,0,84,6546,1
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-12907,0.1822,0.0,False,0,46,0,65,9210,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13033,0.0128,0.0,False,0,8,0,30,3142,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13236,0.0754,0.0,False,0,23,0,74,10216,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13398,0.0454,0.0,False,0,21,0,93,5807,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13453,0.2171,0.0,False,0,53,0,39,12613,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13579,0.7143,0.0,False,0,193,0,66,14014,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-13977,0.1135,0.0,False,0,38,0,32,8222,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14096,0.0131,0.0,False,0,9,0,27,3196,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14182,0.2475,0.0,False,0,74,0,28,8733,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14309,0.0089,0.0,False,0,8,0,28,3537,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14365,0.0093,0.0,False,0,7,0,24,3222,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14369,0.4047,0.0,False,0,96,0,140,11083,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14508,0.0088,0.0,False,0,9,0,23,2849,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14539,0.1078,0.0,False,0,24,0,95,13008,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14598,0.119,0.0,False,0,24,0,58,12748,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-14995,0.0394,0.0,False,0,15,0,54,5205,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-7606,0.0108,0.0,False,0,8,0,16,2769,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,astropy__astropy-8872,0.0697,0.0,False,0,25,0,42,5431,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10097,0.6461,0.0,False,0,137,0,20,13404,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10554,0.4001,0.0,False,0,94,0,46,10456,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10880,0.0338,0.0,False,0,15,0,209,3996,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-10999,1.3604,0.0,False,0,251,0,116,16128,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11087,0.1238,0.0,False,0,17,0,31,28502,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11099,0.1937,0.0,False,0,66,0,60,8455,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11133,0.1277,0.0,False,0,22,0,49,23342,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11138,0.1978,0.0,False,0,28,0,59,23414,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11149,0.0194,0.0,False,0,11,0,14,4510,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11206,0.0865,0.0,False,0,14,0,32,23004,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11211,0.0261,0.0,False,0,14,0,25,4225,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11239,0.0174,0.0,False,0,12,0,67,3350,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11292,0.0611,0.0,False,0,31,0,36,4683,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11333,0.0777,0.0,False,0,26,0,34,7598,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11400,0.1732,0.0,False,0,24,0,59,26615,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11433,0.0084,0.0,False,0,5,0,25,2905,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11477,0.451,0.0,False,0,136,0,22,9030,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11490,1.7799,0.0,False,0,239,0,61,22067,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11532,0.0428,0.0,False,0,20,0,55,6114,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11555,0.0455,0.0,False,0,19,0,32,5836,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11728,1.3475,0.0,False,0,251,0,76,16676,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11734,1.3841,0.0,False,0,251,0,70,16051,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11740,0.1456,0.0,False,0,32,0,62,15939,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11749,0.0128,0.0,False,0,8,0,18,2663,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11790,0.0113,0.0,False,0,8,0,41,2975,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11820,0.0039,0.0,False,0,4,0,23,1483,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11848,1.0215,0.0,False,0,213,0,60,14970,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-11885,0.433,0.0,False,0,96,0,40,10930,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12125,0.2458,0.0,False,0,65,0,150,7687,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12273,0.0654,0.0,False,0,32,0,36,3184,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12304,0.4221,0.0,False,0,134,0,56,9680,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12308,0.7484,0.0,False,0,171,0,31,12931,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12325,0.0173,0.0,False,0,12,0,26,3240,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12406,0.2073,0.0,False,0,62,0,28,7797,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12708,0.0966,0.0,False,0,33,0,46,6202,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12754,0.0648,0.0,False,0,28,0,18,5517,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12774,0.2124,0.0,False,0,75,0,45,7137,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-12965,0.5927,0.0,False,0,223,0,35,8964,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13023,0.1198,0.0,False,0,18,0,26,23009,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13028,0.0129,0.0,False,0,7,0,14,3201,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13033,0.7604,0.0,False,0,219,0,40,12486,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13109,0.618,0.0,False,0,190,0,80,11453,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13112,0.1834,0.0,False,0,48,0,25,8169,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13121,0.2841,0.0,False,0,72,0,45,9520,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13128,0.3536,0.0,False,0,52,0,93,16039,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13158,0.0147,0.0,False,0,10,0,12,3307,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13195,0.3759,0.0,False,0,50,0,168,23422,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13212,0.3026,0.0,False,0,55,0,34,17819,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13297,0.1427,0.0,False,0,51,0,36,10313,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13315,0.1533,0.0,False,0,34,0,55,15659,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13343,0.0451,0.0,False,0,14,0,42,5363,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13344,0.149,0.0,False,0,36,0,94,7218,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13346,0.4832,0.0,False,0,149,0,73,10240,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13401,0.0293,0.0,False,0,15,0,22,3579,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13406,0.0602,0.0,False,0,27,0,55,5222,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13410,0.8912,0.0,False,0,240,0,46,12059,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13449,0.2911,0.0,False,0,128,0,28,7803,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13512,0.1191,0.0,False,0,29,0,19,14010,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13513,0.0216,0.0,False,0,9,0,64,2948,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13568,0.2557,0.0,False,0,99,0,112,7799,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13569,0.1986,0.0,False,0,91,0,41,6497,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13590,0.014,0.0,False,0,8,0,27,3130,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13786,0.8789,0.0,False,0,121,0,76,21313,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13794,0.0682,0.0,False,0,11,0,21,24048,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13807,0.0244,0.0,False,0,12,0,36,6274,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13809,0.0918,0.0,False,0,12,0,104,27782,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13810,0.0235,0.0,False,0,10,0,121,4592,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13820,0.0057,0.0,False,0,4,0,18,2562,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13837,0.0302,0.0,False,0,14,0,64,4342,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-13964,0.4659,0.0,False,0,121,0,74,10886,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14007,0.3762,0.0,False,0,86,0,107,11187,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14011,0.2813,0.0,False,0,73,0,31,11680,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14017,0.3992,0.0,False,0,102,0,55,11227,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14034,0.0137,0.0,False,0,11,0,65,2341,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14053,0.0215,0.0,False,0,10,0,48,5788,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14140,0.0764,0.0,False,0,13,0,41,27099,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14155,0.0084,0.0,False,0,5,0,24,2164,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14170,0.6147,0.0,False,0,154,0,54,12637,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14315,0.0627,0.0,False,0,8,0,56,26145,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14376,0.0358,0.0,False,0,17,0,13,6174,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14404,0.0077,0.0,False,0,7,0,11,2492,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14434,0.0298,0.0,False,0,9,0,84,3686,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14493,0.0181,0.0,False,0,11,0,19,4683,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14534,0.0864,0.0,False,0,13,0,23,26584,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14559,0.0165,0.0,False,0,10,0,39,4501,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14580,0.0747,0.0,False,0,29,0,20,4959,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14608,0.0161,0.0,False,0,10,0,14,3742,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14631,0.4646,0.0,False,0,90,0,78,13813,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14672,0.0106,0.0,False,0,7,0,13,3847,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14725,1.0771,0.0,False,0,197,0,62,16103,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14771,0.0302,0.0,False,0,16,0,51,3996,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14787,0.0402,0.0,False,0,12,0,160,2620,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14792,0.1363,0.0,False,0,31,0,178,9701,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-14999,0.0116,0.0,False,0,9,0,20,2438,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15022,0.0797,0.0,False,0,9,0,64,27589,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15098,0.0277,0.0,False,0,18,0,36,4625,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15127,0.2548,0.0,False,0,43,0,86,18110,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15161,0.5034,0.0,False,0,156,0,20,10026,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15252,1.5771,0.0,False,0,251,0,45,20411,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15268,0.1564,0.0,False,0,39,0,63,7928,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15280,0.0114,0.0,False,0,9,0,63,3100,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15375,0.0206,0.0,False,0,7,0,91,2700,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15503,1.2362,0.0,False,0,251,0,66,15610,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15525,1.4121,0.0,False,0,251,0,101,18324,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15554,0.0,0.0,False,0,1,0,0,0,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15561,0.815,0.0,False,0,221,0,63,12041,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15563,0.0563,0.0,False,0,20,0,65,5464,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15572,0.0065,0.0,False,0,5,0,16,2333,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15629,0.0752,0.0,False,0,26,0,22,5988,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15695,0.0639,0.0,False,0,12,0,136,7968,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15732,0.6274,0.0,False,0,162,0,65,11652,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15916,0.0079,0.0,False,0,6,0,17,2862,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15930,0.0122,0.0,False,0,7,0,21,2686,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15957,0.1175,0.0,False,0,32,0,79,7265,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-15973,0.877,0.0,False,0,251,0,27,12321,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16032,0.0415,0.0,False,0,18,0,46,5614,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16100,0.0221,0.0,False,0,11,0,73,4370,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16136,0.1604,0.0,False,0,67,0,23,6288,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16256,0.0758,0.0,False,0,22,0,36,7718,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16263,0.2617,0.0,False,0,67,0,61,9480,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16315,0.1194,0.0,False,0,20,0,28,19116,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16454,0.118,0.0,False,0,54,0,23,5023,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16502,0.0845,0.0,False,0,46,0,23,4290,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16560,0.2293,0.0,False,0,72,0,46,8648,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16631,0.0135,0.0,False,0,8,0,38,2922,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16642,0.1085,0.0,False,0,12,0,31,33809,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16662,0.0646,0.0,False,0,9,0,75,23968,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16667,0.0102,0.0,False,0,8,0,17,3124,0
gemini_2.5_flash-agent-t_0.8-baseline_N_1_M_10.0-verified-500,Observation Masking,django__django-16819,0.0892,0.0,False,0,15,0,87,26060,0
